date,country_code,country_name,total_cases,total_deaths,total_recoveries
2019-12-31,ABW,Aruba,0,0,
2020-01-01,ABW,Aruba,0,0,
2020-01-02,ABW,Aruba,0,0,
2020-01-03,ABW,Aruba,0,0,
2020-01-04,ABW,Aruba,0,0,
2020-01-05,ABW,Aruba,0,0,
2020-01-06,ABW,Aruba,0,0,
2020-01-07,ABW,Aruba,0,0,
2020-01-08,ABW,Aruba,0,0,
2020-01-09,ABW,Aruba,0,0,
2020-01-10,ABW,Aruba,0,0,
2020-01-11,ABW,Aruba,0,0,
2020-01-12,ABW,Aruba,0,0,
2020-01-13,ABW,Aruba,0,0,
2020-01-14,ABW,Aruba,0,0,
2020-01-15,ABW,Aruba,0,0,
2020-01-16,ABW,Aruba,0,0,
2020-01-17,ABW,Aruba,0,0,
2020-01-18,ABW,Aruba,0,0,
2020-01-19,ABW,Aruba,0,0,
2020-01-20,ABW,Aruba,0,0,
2020-01-21,ABW,Aruba,0,0,
2020-01-22,ABW,Aruba,0,0,
2020-01-23,ABW,Aruba,0,0,
2020-01-24,ABW,Aruba,0,0,
2020-01-25,ABW,Aruba,0,0,
2020-01-26,ABW,Aruba,0,0,
2020-01-27,ABW,Aruba,0,0,
2020-01-28,ABW,Aruba,0,0,
2020-01-29,ABW,Aruba,0,0,
2020-01-30,ABW,Aruba,0,0,
2020-01-31,ABW,Aruba,0,0,
2020-02-01,ABW,Aruba,0,0,
2020-02-02,ABW,Aruba,0,0,
2020-02-03,ABW,Aruba,0,0,
2020-02-04,ABW,Aruba,0,0,
2020-02-05,ABW,Aruba,0,0,
2020-02-06,ABW,Aruba,0,0,
2020-02-07,ABW,Aruba,0,0,
2020-02-08,ABW,Aruba,0,0,
2020-02-09,ABW,Aruba,0,0,
2020-02-10,ABW,Aruba,0,0,
2020-02-11,ABW,Aruba,0,0,
2020-02-12,ABW,Aruba,0,0,
2020-02-13,ABW,Aruba,0,0,
2020-02-14,ABW,Aruba,0,0,
2020-02-15,ABW,Aruba,0,0,
2020-02-16,ABW,Aruba,0,0,
2020-02-17,ABW,Aruba,0,0,
2020-02-18,ABW,Aruba,0,0,
2020-02-19,ABW,Aruba,0,0,
2020-02-20,ABW,Aruba,0,0,
2020-02-21,ABW,Aruba,0,0,
2020-02-22,ABW,Aruba,0,0,
2020-02-23,ABW,Aruba,0,0,
2020-02-24,ABW,Aruba,0,0,
2020-02-25,ABW,Aruba,0,0,
2020-02-26,ABW,Aruba,0,0,
2020-02-27,ABW,Aruba,0,0,
2020-02-28,ABW,Aruba,0,0,
2020-02-29,ABW,Aruba,0,0,
2020-03-01,ABW,Aruba,0,0,
2020-03-02,ABW,Aruba,0,0,
2020-03-03,ABW,Aruba,0,0,
2020-03-04,ABW,Aruba,0,0,
2020-03-05,ABW,Aruba,0,0,
2020-03-06,ABW,Aruba,0,0,
2020-03-07,ABW,Aruba,0,0,
2020-03-08,ABW,Aruba,0,0,
2020-03-09,ABW,Aruba,0,0,
2020-03-10,ABW,Aruba,0,0,
2020-03-11,ABW,Aruba,0,0,
2020-03-12,ABW,Aruba,0,0,
2020-03-13,ABW,Aruba,2,0,
2020-03-14,ABW,Aruba,2,0,
2020-03-15,ABW,Aruba,2,0,
2020-03-16,ABW,Aruba,2,0,
2020-03-17,ABW,Aruba,2,0,
2020-03-18,ABW,Aruba,2,0,
2020-03-19,ABW,Aruba,2,0,
2020-03-20,ABW,Aruba,4,0,
2020-03-21,ABW,Aruba,4,0,
2020-03-22,ABW,Aruba,4,0,
2020-03-23,ABW,Aruba,4,0,
2020-03-24,ABW,Aruba,12,0,
2020-03-25,ABW,Aruba,17,0,
2020-03-26,ABW,Aruba,19,0,
2020-03-27,ABW,Aruba,28,0,
2020-03-28,ABW,Aruba,28,0,
2020-03-29,ABW,Aruba,28,0,
2020-03-30,ABW,Aruba,50,0,
2020-03-31,ABW,Aruba,50,0,
2020-04-01,ABW,Aruba,55,0,
2020-04-02,ABW,Aruba,55,0,
2020-04-03,ABW,Aruba,60,0,
2020-04-04,ABW,Aruba,62,0,
2020-04-05,ABW,Aruba,64,0,
2020-04-06,ABW,Aruba,64,0,
2020-04-07,ABW,Aruba,71,0,
2020-04-08,ABW,Aruba,74,0,
2020-04-09,ABW,Aruba,77,0,
2020-04-10,ABW,Aruba,82,0,
2020-04-11,ABW,Aruba,86,0,
2020-04-12,ABW,Aruba,92,0,
2019-12-31,AFG,Afghanistan,0,0,
2020-01-01,AFG,Afghanistan,0,0,
2020-01-02,AFG,Afghanistan,0,0,
2020-01-03,AFG,Afghanistan,0,0,
2020-01-04,AFG,Afghanistan,0,0,
2020-01-05,AFG,Afghanistan,0,0,
2020-01-06,AFG,Afghanistan,0,0,
2020-01-07,AFG,Afghanistan,0,0,
2020-01-08,AFG,Afghanistan,0,0,
2020-01-09,AFG,Afghanistan,0,0,
2020-01-10,AFG,Afghanistan,0,0,
2020-01-11,AFG,Afghanistan,0,0,
2020-01-12,AFG,Afghanistan,0,0,
2020-01-13,AFG,Afghanistan,0,0,
2020-01-14,AFG,Afghanistan,0,0,
2020-01-15,AFG,Afghanistan,0,0,
2020-01-16,AFG,Afghanistan,0,0,
2020-01-17,AFG,Afghanistan,0,0,
2020-01-18,AFG,Afghanistan,0,0,
2020-01-19,AFG,Afghanistan,0,0,
2020-01-20,AFG,Afghanistan,0,0,
2020-01-21,AFG,Afghanistan,0,0,
2020-01-22,AFG,Afghanistan,0,0,
2020-01-23,AFG,Afghanistan,0,0,
2020-01-24,AFG,Afghanistan,0,0,
2020-01-25,AFG,Afghanistan,0,0,
2020-01-26,AFG,Afghanistan,0,0,
2020-01-27,AFG,Afghanistan,0,0,
2020-01-28,AFG,Afghanistan,0,0,
2020-01-29,AFG,Afghanistan,0,0,
2020-01-30,AFG,Afghanistan,0,0,
2020-01-31,AFG,Afghanistan,0,0,
2020-02-01,AFG,Afghanistan,0,0,
2020-02-02,AFG,Afghanistan,0,0,
2020-02-03,AFG,Afghanistan,0,0,
2020-02-04,AFG,Afghanistan,0,0,
2020-02-05,AFG,Afghanistan,0,0,
2020-02-06,AFG,Afghanistan,0,0,
2020-02-07,AFG,Afghanistan,0,0,
2020-02-08,AFG,Afghanistan,0,0,
2020-02-09,AFG,Afghanistan,0,0,
2020-02-10,AFG,Afghanistan,0,0,
2020-02-11,AFG,Afghanistan,0,0,
2020-02-12,AFG,Afghanistan,0,0,
2020-02-13,AFG,Afghanistan,0,0,
2020-02-14,AFG,Afghanistan,0,0,
2020-02-15,AFG,Afghanistan,0,0,
2020-02-16,AFG,Afghanistan,0,0,
2020-02-17,AFG,Afghanistan,0,0,
2020-02-18,AFG,Afghanistan,0,0,
2020-02-19,AFG,Afghanistan,0,0,
2020-02-20,AFG,Afghanistan,0,0,
2020-02-21,AFG,Afghanistan,0,0,
2020-02-22,AFG,Afghanistan,0,0,
2020-02-23,AFG,Afghanistan,0,0,
2020-02-24,AFG,Afghanistan,0,0,
2020-02-25,AFG,Afghanistan,1,0,
2020-02-26,AFG,Afghanistan,1,0,
2020-02-27,AFG,Afghanistan,1,0,
2020-02-28,AFG,Afghanistan,1,0,
2020-02-29,AFG,Afghanistan,1,0,
2020-03-01,AFG,Afghanistan,1,0,
2020-03-02,AFG,Afghanistan,1,0,
2020-03-03,AFG,Afghanistan,1,0,
2020-03-04,AFG,Afghanistan,1,0,
2020-03-05,AFG,Afghanistan,1,0,
2020-03-06,AFG,Afghanistan,1,0,
2020-03-07,AFG,Afghanistan,1,0,
2020-03-08,AFG,Afghanistan,4,0,
2020-03-09,AFG,Afghanistan,4,0,
2020-03-10,AFG,Afghanistan,4,0,
2020-03-11,AFG,Afghanistan,7,0,
2020-03-12,AFG,Afghanistan,7,0,
2020-03-13,AFG,Afghanistan,7,0,
2020-03-14,AFG,Afghanistan,7,0,
2020-03-15,AFG,Afghanistan,10,0,
2020-03-16,AFG,Afghanistan,16,0,
2020-03-17,AFG,Afghanistan,21,0,
2020-03-18,AFG,Afghanistan,22,0,
2020-03-19,AFG,Afghanistan,22,0,
2020-03-20,AFG,Afghanistan,22,0,
2020-03-21,AFG,Afghanistan,24,0,
2020-03-22,AFG,Afghanistan,24,0,
2020-03-23,AFG,Afghanistan,34,0,
2020-03-24,AFG,Afghanistan,40,1,
2020-03-25,AFG,Afghanistan,42,1,
2020-03-26,AFG,Afghanistan,75,1,
2020-03-27,AFG,Afghanistan,75,1,
2020-03-28,AFG,Afghanistan,91,2,
2020-03-29,AFG,Afghanistan,106,3,
2020-03-30,AFG,Afghanistan,114,4,
2020-03-31,AFG,Afghanistan,141,4,
2020-04-01,AFG,Afghanistan,166,4,
2020-04-02,AFG,Afghanistan,192,4,
2020-04-03,AFG,Afghanistan,235,4,
2020-04-04,AFG,Afghanistan,235,4,
2020-04-05,AFG,Afghanistan,270,5,
2020-04-06,AFG,Afghanistan,299,7,
2020-04-07,AFG,Afghanistan,337,7,
2020-04-08,AFG,Afghanistan,367,11,
2020-04-09,AFG,Afghanistan,423,14,
2020-04-10,AFG,Afghanistan,484,15,
2020-04-11,AFG,Afghanistan,521,15,
2020-04-12,AFG,Afghanistan,555,18,
2019-12-31,AGO,Angola,0,0,
2020-01-01,AGO,Angola,0,0,
2020-01-02,AGO,Angola,0,0,
2020-01-03,AGO,Angola,0,0,
2020-01-04,AGO,Angola,0,0,
2020-01-05,AGO,Angola,0,0,
2020-01-06,AGO,Angola,0,0,
2020-01-07,AGO,Angola,0,0,
2020-01-08,AGO,Angola,0,0,
2020-01-09,AGO,Angola,0,0,
2020-01-10,AGO,Angola,0,0,
2020-01-11,AGO,Angola,0,0,
2020-01-12,AGO,Angola,0,0,
2020-01-13,AGO,Angola,0,0,
2020-01-14,AGO,Angola,0,0,
2020-01-15,AGO,Angola,0,0,
2020-01-16,AGO,Angola,0,0,
2020-01-17,AGO,Angola,0,0,
2020-01-18,AGO,Angola,0,0,
2020-01-19,AGO,Angola,0,0,
2020-01-20,AGO,Angola,0,0,
2020-01-21,AGO,Angola,0,0,
2020-01-22,AGO,Angola,0,0,
2020-01-23,AGO,Angola,0,0,
2020-01-24,AGO,Angola,0,0,
2020-01-25,AGO,Angola,0,0,
2020-01-26,AGO,Angola,0,0,
2020-01-27,AGO,Angola,0,0,
2020-01-28,AGO,Angola,0,0,
2020-01-29,AGO,Angola,0,0,
2020-01-30,AGO,Angola,0,0,
2020-01-31,AGO,Angola,0,0,
2020-02-01,AGO,Angola,0,0,
2020-02-02,AGO,Angola,0,0,
2020-02-03,AGO,Angola,0,0,
2020-02-04,AGO,Angola,0,0,
2020-02-05,AGO,Angola,0,0,
2020-02-06,AGO,Angola,0,0,
2020-02-07,AGO,Angola,0,0,
2020-02-08,AGO,Angola,0,0,
2020-02-09,AGO,Angola,0,0,
2020-02-10,AGO,Angola,0,0,
2020-02-11,AGO,Angola,0,0,
2020-02-12,AGO,Angola,0,0,
2020-02-13,AGO,Angola,0,0,
2020-02-14,AGO,Angola,0,0,
2020-02-15,AGO,Angola,0,0,
2020-02-16,AGO,Angola,0,0,
2020-02-17,AGO,Angola,0,0,
2020-02-18,AGO,Angola,0,0,
2020-02-19,AGO,Angola,0,0,
2020-02-20,AGO,Angola,0,0,
2020-02-21,AGO,Angola,0,0,
2020-02-22,AGO,Angola,0,0,
2020-02-23,AGO,Angola,0,0,
2020-02-24,AGO,Angola,0,0,
2020-02-25,AGO,Angola,0,0,
2020-02-26,AGO,Angola,0,0,
2020-02-27,AGO,Angola,0,0,
2020-02-28,AGO,Angola,0,0,
2020-02-29,AGO,Angola,0,0,
2020-03-01,AGO,Angola,0,0,
2020-03-02,AGO,Angola,0,0,
2020-03-03,AGO,Angola,0,0,
2020-03-04,AGO,Angola,0,0,
2020-03-05,AGO,Angola,0,0,
2020-03-06,AGO,Angola,0,0,
2020-03-07,AGO,Angola,0,0,
2020-03-08,AGO,Angola,0,0,
2020-03-09,AGO,Angola,0,0,
2020-03-10,AGO,Angola,0,0,
2020-03-11,AGO,Angola,0,0,
2020-03-12,AGO,Angola,0,0,
2020-03-13,AGO,Angola,0,0,
2020-03-14,AGO,Angola,0,0,
2020-03-15,AGO,Angola,0,0,
2020-03-16,AGO,Angola,0,0,
2020-03-17,AGO,Angola,0,0,
2020-03-18,AGO,Angola,0,0,
2020-03-19,AGO,Angola,0,0,
2020-03-20,AGO,Angola,0,0,
2020-03-21,AGO,Angola,0,0,
2020-03-22,AGO,Angola,2,0,
2020-03-23,AGO,Angola,2,0,
2020-03-24,AGO,Angola,2,0,
2020-03-25,AGO,Angola,2,0,
2020-03-26,AGO,Angola,2,0,
2020-03-27,AGO,Angola,3,0,
2020-03-28,AGO,Angola,4,0,
2020-03-29,AGO,Angola,4,0,
2020-03-30,AGO,Angola,7,2,
2020-03-31,AGO,Angola,7,2,
2020-04-01,AGO,Angola,7,2,
2020-04-02,AGO,Angola,8,2,
2020-04-03,AGO,Angola,8,2,
2020-04-04,AGO,Angola,8,2,
2020-04-05,AGO,Angola,10,2,
2020-04-06,AGO,Angola,14,2,
2020-04-07,AGO,Angola,16,2,
2020-04-08,AGO,Angola,17,2,
2020-04-09,AGO,Angola,19,2,
2020-04-10,AGO,Angola,19,2,
2020-04-11,AGO,Angola,19,2,
2020-04-12,AGO,Angola,19,2,
2019-12-31,AIA,Anguilla,0,0,
2020-01-01,AIA,Anguilla,0,0,
2020-01-02,AIA,Anguilla,0,0,
2020-01-03,AIA,Anguilla,0,0,
2020-01-04,AIA,Anguilla,0,0,
2020-01-05,AIA,Anguilla,0,0,
2020-01-06,AIA,Anguilla,0,0,
2020-01-07,AIA,Anguilla,0,0,
2020-01-08,AIA,Anguilla,0,0,
2020-01-09,AIA,Anguilla,0,0,
2020-01-10,AIA,Anguilla,0,0,
2020-01-11,AIA,Anguilla,0,0,
2020-01-12,AIA,Anguilla,0,0,
2020-01-13,AIA,Anguilla,0,0,
2020-01-14,AIA,Anguilla,0,0,
2020-01-15,AIA,Anguilla,0,0,
2020-01-16,AIA,Anguilla,0,0,
2020-01-17,AIA,Anguilla,0,0,
2020-01-18,AIA,Anguilla,0,0,
2020-01-19,AIA,Anguilla,0,0,
2020-01-20,AIA,Anguilla,0,0,
2020-01-21,AIA,Anguilla,0,0,
2020-01-22,AIA,Anguilla,0,0,
2020-01-23,AIA,Anguilla,0,0,
2020-01-24,AIA,Anguilla,0,0,
2020-01-25,AIA,Anguilla,0,0,
2020-01-26,AIA,Anguilla,0,0,
2020-01-27,AIA,Anguilla,0,0,
2020-01-28,AIA,Anguilla,0,0,
2020-01-29,AIA,Anguilla,0,0,
2020-01-30,AIA,Anguilla,0,0,
2020-01-31,AIA,Anguilla,0,0,
2020-02-01,AIA,Anguilla,0,0,
2020-02-02,AIA,Anguilla,0,0,
2020-02-03,AIA,Anguilla,0,0,
2020-02-04,AIA,Anguilla,0,0,
2020-02-05,AIA,Anguilla,0,0,
2020-02-06,AIA,Anguilla,0,0,
2020-02-07,AIA,Anguilla,0,0,
2020-02-08,AIA,Anguilla,0,0,
2020-02-09,AIA,Anguilla,0,0,
2020-02-10,AIA,Anguilla,0,0,
2020-02-11,AIA,Anguilla,0,0,
2020-02-12,AIA,Anguilla,0,0,
2020-02-13,AIA,Anguilla,0,0,
2020-02-14,AIA,Anguilla,0,0,
2020-02-15,AIA,Anguilla,0,0,
2020-02-16,AIA,Anguilla,0,0,
2020-02-17,AIA,Anguilla,0,0,
2020-02-18,AIA,Anguilla,0,0,
2020-02-19,AIA,Anguilla,0,0,
2020-02-20,AIA,Anguilla,0,0,
2020-02-21,AIA,Anguilla,0,0,
2020-02-22,AIA,Anguilla,0,0,
2020-02-23,AIA,Anguilla,0,0,
2020-02-24,AIA,Anguilla,0,0,
2020-02-25,AIA,Anguilla,0,0,
2020-02-26,AIA,Anguilla,0,0,
2020-02-27,AIA,Anguilla,0,0,
2020-02-28,AIA,Anguilla,0,0,
2020-02-29,AIA,Anguilla,0,0,
2020-03-01,AIA,Anguilla,0,0,
2020-03-02,AIA,Anguilla,0,0,
2020-03-03,AIA,Anguilla,0,0,
2020-03-04,AIA,Anguilla,0,0,
2020-03-05,AIA,Anguilla,0,0,
2020-03-06,AIA,Anguilla,0,0,
2020-03-07,AIA,Anguilla,0,0,
2020-03-08,AIA,Anguilla,0,0,
2020-03-09,AIA,Anguilla,0,0,
2020-03-10,AIA,Anguilla,0,0,
2020-03-11,AIA,Anguilla,0,0,
2020-03-12,AIA,Anguilla,0,0,
2020-03-13,AIA,Anguilla,0,0,
2020-03-14,AIA,Anguilla,0,0,
2020-03-15,AIA,Anguilla,0,0,
2020-03-16,AIA,Anguilla,0,0,
2020-03-17,AIA,Anguilla,0,0,
2020-03-18,AIA,Anguilla,0,0,
2020-03-19,AIA,Anguilla,0,0,
2020-03-20,AIA,Anguilla,0,0,
2020-03-21,AIA,Anguilla,0,0,
2020-03-22,AIA,Anguilla,0,0,
2020-03-23,AIA,Anguilla,0,0,
2020-03-24,AIA,Anguilla,0,0,
2020-03-25,AIA,Anguilla,0,0,
2020-03-26,AIA,Anguilla,0,0,
2020-03-27,AIA,Anguilla,2,0,
2020-03-28,AIA,Anguilla,2,0,
2020-03-29,AIA,Anguilla,2,0,
2020-03-30,AIA,Anguilla,2,0,
2020-03-31,AIA,Anguilla,2,0,
2020-04-01,AIA,Anguilla,2,0,
2020-04-02,AIA,Anguilla,2,0,
2020-04-03,AIA,Anguilla,3,0,
2020-04-04,AIA,Anguilla,3,0,
2020-04-05,AIA,Anguilla,3,0,
2020-04-06,AIA,Anguilla,3,0,
2020-04-07,AIA,Anguilla,3,0,
2020-04-08,AIA,Anguilla,3,0,
2020-04-09,AIA,Anguilla,3,0,
2020-04-10,AIA,Anguilla,3,0,
2020-04-11,AIA,Anguilla,3,0,
2020-04-12,AIA,Anguilla,3,0,
2019-12-31,ALB,Albania,0,0,
2020-01-01,ALB,Albania,0,0,
2020-01-02,ALB,Albania,0,0,
2020-01-03,ALB,Albania,0,0,
2020-01-04,ALB,Albania,0,0,
2020-01-05,ALB,Albania,0,0,
2020-01-06,ALB,Albania,0,0,
2020-01-07,ALB,Albania,0,0,
2020-01-08,ALB,Albania,0,0,
2020-01-09,ALB,Albania,0,0,
2020-01-10,ALB,Albania,0,0,
2020-01-11,ALB,Albania,0,0,
2020-01-12,ALB,Albania,0,0,
2020-01-13,ALB,Albania,0,0,
2020-01-14,ALB,Albania,0,0,
2020-01-15,ALB,Albania,0,0,
2020-01-16,ALB,Albania,0,0,
2020-01-17,ALB,Albania,0,0,
2020-01-18,ALB,Albania,0,0,
2020-01-19,ALB,Albania,0,0,
2020-01-20,ALB,Albania,0,0,
2020-01-21,ALB,Albania,0,0,
2020-01-22,ALB,Albania,0,0,
2020-01-23,ALB,Albania,0,0,
2020-01-24,ALB,Albania,0,0,
2020-01-25,ALB,Albania,0,0,
2020-01-26,ALB,Albania,0,0,
2020-01-27,ALB,Albania,0,0,
2020-01-28,ALB,Albania,0,0,
2020-01-29,ALB,Albania,0,0,
2020-01-30,ALB,Albania,0,0,
2020-01-31,ALB,Albania,0,0,
2020-02-01,ALB,Albania,0,0,
2020-02-02,ALB,Albania,0,0,
2020-02-03,ALB,Albania,0,0,
2020-02-04,ALB,Albania,0,0,
2020-02-05,ALB,Albania,0,0,
2020-02-06,ALB,Albania,0,0,
2020-02-07,ALB,Albania,0,0,
2020-02-08,ALB,Albania,0,0,
2020-02-09,ALB,Albania,0,0,
2020-02-10,ALB,Albania,0,0,
2020-02-11,ALB,Albania,0,0,
2020-02-12,ALB,Albania,0,0,
2020-02-13,ALB,Albania,0,0,
2020-02-14,ALB,Albania,0,0,
2020-02-15,ALB,Albania,0,0,
2020-02-16,ALB,Albania,0,0,
2020-02-17,ALB,Albania,0,0,
2020-02-18,ALB,Albania,0,0,
2020-02-19,ALB,Albania,0,0,
2020-02-20,ALB,Albania,0,0,
2020-02-21,ALB,Albania,0,0,
2020-02-22,ALB,Albania,0,0,
2020-02-23,ALB,Albania,0,0,
2020-02-24,ALB,Albania,0,0,
2020-02-25,ALB,Albania,0,0,
2020-02-26,ALB,Albania,0,0,
2020-02-27,ALB,Albania,0,0,
2020-02-28,ALB,Albania,0,0,
2020-02-29,ALB,Albania,0,0,
2020-03-01,ALB,Albania,0,0,
2020-03-02,ALB,Albania,0,0,
2020-03-03,ALB,Albania,0,0,
2020-03-04,ALB,Albania,0,0,
2020-03-05,ALB,Albania,0,0,
2020-03-06,ALB,Albania,0,0,
2020-03-07,ALB,Albania,0,0,
2020-03-08,ALB,Albania,2,0,0.0
2020-03-09,ALB,Albania,6,0,0.0
2020-03-10,ALB,Albania,10,0,0.0
2020-03-11,ALB,Albania,15,1,0.0
2020-03-12,ALB,Albania,23,1,0.0
2020-03-13,ALB,Albania,33,1,0.0
2020-03-14,ALB,Albania,38,1,0.0
2020-03-15,ALB,Albania,42,1,0.0
2020-03-16,ALB,Albania,51,1,0.0
2020-03-17,ALB,Albania,55,1,0.0
2020-03-18,ALB,Albania,59,2,0.0
2020-03-19,ALB,Albania,64,2,0.0
2020-03-20,ALB,Albania,70,2,
2020-03-21,ALB,Albania,76,2,3.0
2020-03-22,ALB,Albania,89,3,3.0
2020-03-23,ALB,Albania,104,4,5.0
2020-03-24,ALB,Albania,123,5,10.0
2020-03-25,ALB,Albania,146,6,17.0
2020-03-26,ALB,Albania,146,5,
2020-03-27,ALB,Albania,174,6,
2020-03-28,ALB,Albania,186,9,
2020-03-29,ALB,Albania,197,10,
2020-03-30,ALB,Albania,212,10,
2020-03-31,ALB,Albania,223,12,
2020-04-01,ALB,Albania,243,15,
2020-04-02,ALB,Albania,259,15,
2020-04-03,ALB,Albania,277,16,
2020-04-04,ALB,Albania,304,17,
2020-04-05,ALB,Albania,333,19,
2020-04-06,ALB,Albania,361,21,
2020-04-07,ALB,Albania,377,22,
2020-04-08,ALB,Albania,383,22,
2020-04-09,ALB,Albania,400,22,
2020-04-10,ALB,Albania,409,23,
2020-04-11,ALB,Albania,416,23,
2020-04-12,ALB,Albania,433,23,
2019-12-31,AND,Andorra,0,0,
2020-01-01,AND,Andorra,0,0,
2020-01-02,AND,Andorra,0,0,
2020-01-03,AND,Andorra,0,0,
2020-01-04,AND,Andorra,0,0,
2020-01-05,AND,Andorra,0,0,
2020-01-06,AND,Andorra,0,0,
2020-01-07,AND,Andorra,0,0,
2020-01-08,AND,Andorra,0,0,
2020-01-09,AND,Andorra,0,0,
2020-01-10,AND,Andorra,0,0,
2020-01-11,AND,Andorra,0,0,
2020-01-12,AND,Andorra,0,0,
2020-01-13,AND,Andorra,0,0,
2020-01-14,AND,Andorra,0,0,
2020-01-15,AND,Andorra,0,0,
2020-01-16,AND,Andorra,0,0,
2020-01-17,AND,Andorra,0,0,
2020-01-18,AND,Andorra,0,0,
2020-01-19,AND,Andorra,0,0,
2020-01-20,AND,Andorra,0,0,
2020-01-21,AND,Andorra,0,0,
2020-01-22,AND,Andorra,0,0,
2020-01-23,AND,Andorra,0,0,
2020-01-24,AND,Andorra,0,0,
2020-01-25,AND,Andorra,0,0,
2020-01-26,AND,Andorra,0,0,
2020-01-27,AND,Andorra,0,0,
2020-01-28,AND,Andorra,0,0,
2020-01-29,AND,Andorra,0,0,
2020-01-30,AND,Andorra,0,0,
2020-01-31,AND,Andorra,0,0,
2020-02-01,AND,Andorra,0,0,
2020-02-02,AND,Andorra,0,0,
2020-02-03,AND,Andorra,0,0,
2020-02-04,AND,Andorra,0,0,
2020-02-05,AND,Andorra,0,0,
2020-02-06,AND,Andorra,0,0,
2020-02-07,AND,Andorra,0,0,
2020-02-08,AND,Andorra,0,0,
2020-02-09,AND,Andorra,0,0,
2020-02-10,AND,Andorra,0,0,
2020-02-11,AND,Andorra,0,0,
2020-02-12,AND,Andorra,0,0,
2020-02-13,AND,Andorra,0,0,
2020-02-14,AND,Andorra,0,0,
2020-02-15,AND,Andorra,0,0,
2020-02-16,AND,Andorra,0,0,
2020-02-17,AND,Andorra,0,0,
2020-02-18,AND,Andorra,0,0,
2020-02-19,AND,Andorra,0,0,
2020-02-20,AND,Andorra,0,0,
2020-02-21,AND,Andorra,0,0,
2020-02-22,AND,Andorra,0,0,
2020-02-23,AND,Andorra,0,0,
2020-02-24,AND,Andorra,0,0,
2020-02-25,AND,Andorra,0,0,
2020-02-26,AND,Andorra,0,0,
2020-02-27,AND,Andorra,0,0,
2020-02-28,AND,Andorra,0,0,
2020-02-29,AND,Andorra,0,0,
2020-03-01,AND,Andorra,0,0,
2020-03-02,AND,Andorra,0,0,
2020-03-03,AND,Andorra,1,0,
2020-03-04,AND,Andorra,1,0,
2020-03-05,AND,Andorra,1,0,
2020-03-06,AND,Andorra,1,0,
2020-03-07,AND,Andorra,1,0,
2020-03-08,AND,Andorra,1,0,
2020-03-09,AND,Andorra,1,0,
2020-03-10,AND,Andorra,1,0,
2020-03-11,AND,Andorra,1,0,
2020-03-12,AND,Andorra,1,0,
2020-03-13,AND,Andorra,1,0,
2020-03-14,AND,Andorra,2,0,
2020-03-15,AND,Andorra,2,0,
2020-03-16,AND,Andorra,5,0,
2020-03-17,AND,Andorra,14,0,
2020-03-18,AND,Andorra,14,0,
2020-03-19,AND,Andorra,53,0,
2020-03-20,AND,Andorra,75,0,
2020-03-21,AND,Andorra,75,0,
2020-03-22,AND,Andorra,88,0,
2020-03-23,AND,Andorra,113,0,
2020-03-24,AND,Andorra,133,0,
2020-03-25,AND,Andorra,164,0,
2020-03-26,AND,Andorra,188,0,
2020-03-27,AND,Andorra,224,3,
2020-03-28,AND,Andorra,267,3,
2020-03-29,AND,Andorra,308,4,
2020-03-30,AND,Andorra,334,6,
2020-03-31,AND,Andorra,370,8,
2020-04-01,AND,Andorra,376,12,
2020-04-02,AND,Andorra,390,14,
2020-04-03,AND,Andorra,428,15,
2020-04-04,AND,Andorra,439,16,
2020-04-05,AND,Andorra,466,17,
2020-04-06,AND,Andorra,501,18,
2020-04-07,AND,Andorra,526,21,
2020-04-08,AND,Andorra,545,22,
2020-04-09,AND,Andorra,564,23,
2020-04-10,AND,Andorra,583,25,
2020-04-11,AND,Andorra,601,26,
2020-04-12,AND,Andorra,622,28,
2019-12-31,ARE,United Arab Emirates,0,0,
2020-01-01,ARE,United Arab Emirates,0,0,
2020-01-02,ARE,United Arab Emirates,0,0,
2020-01-03,ARE,United Arab Emirates,0,0,
2020-01-04,ARE,United Arab Emirates,0,0,
2020-01-05,ARE,United Arab Emirates,0,0,
2020-01-06,ARE,United Arab Emirates,0,0,
2020-01-07,ARE,United Arab Emirates,0,0,
2020-01-08,ARE,United Arab Emirates,0,0,
2020-01-09,ARE,United Arab Emirates,0,0,
2020-01-10,ARE,United Arab Emirates,0,0,
2020-01-11,ARE,United Arab Emirates,0,0,
2020-01-12,ARE,United Arab Emirates,0,0,
2020-01-13,ARE,United Arab Emirates,0,0,
2020-01-14,ARE,United Arab Emirates,0,0,
2020-01-15,ARE,United Arab Emirates,0,0,
2020-01-16,ARE,United Arab Emirates,0,0,
2020-01-17,ARE,United Arab Emirates,0,0,
2020-01-18,ARE,United Arab Emirates,0,0,
2020-01-19,ARE,United Arab Emirates,0,0,
2020-01-20,ARE,United Arab Emirates,0,0,
2020-01-21,ARE,United Arab Emirates,0,0,
2020-01-22,ARE,United Arab Emirates,0,0,
2020-01-23,ARE,United Arab Emirates,0,0,
2020-01-24,ARE,United Arab Emirates,0,0,
2020-01-25,ARE,United Arab Emirates,0,0,
2020-01-26,ARE,United Arab Emirates,0,0,
2020-01-27,ARE,United Arab Emirates,1,0,
2020-01-28,ARE,United Arab Emirates,1,0,
2020-01-29,ARE,United Arab Emirates,1,0,
2020-01-30,ARE,United Arab Emirates,4,0,
2020-01-31,ARE,United Arab Emirates,4,0,
